ID,ANO,MES,MARCA,MODELO,TIPOVEHICULO,KM_MES,GrCo2_km,GrCo2
978,2023,6,01551 - RENAULT,KANGOO EXPRESS Z.E.,20 - FURGONETA,439,0,0
981,2023,6,01709 - SEAT,LEON,40 - TURISMO,0,161,0
987,2023,6,01709 - SEAT,IBIZA,40 - TURISMO,927,109,101
988,2023,6,05466 - UNVI,TGEVEGA,30 - AUTOBUS,2946,214,630
993,2023,6,01382 - NISSAN,NISSAN E-NV200,20 - FURGONETA,608,0,0
996,2023,6,01291 - MITSUBISHI,GALLOPER SUPER EXCEED,0G - VEHICULO MIXTO ADAPTABLE,353,173,61
997,2023,6,01382 - NISSAN,KUBISTAR,03 - CAMION FURGON,2135,147,314
998,2023,6,01709 - SEAT,LEON ECOMOTIVE,40 - TURISMO,1118,99,111
999,2023,6,01382 - NISSAN,KUBISTAR,20 - FURGONETA,90,147,13
1000,2023,6,00678 - FIAT,SEICENTO,40 - TURISMO,250,143,36
1001,2023,6,01709 - SEAT,ALTEA,40 - TURISMO,114,142,16
1,2022,1,00678 - FIAT,IDEA,40 - TURISMO,18,124,2
3,2022,1,13461 - FORD-CNG-TECHNIK,MONDEO HÍBRIDO,40 - TURISMO,3711,101,375
4,2022,1,13461 - FORD-CNG-TECHNIK,MONDEO HÍBRIDO,40 - TURISMO,1774,101,179
5,2022,1,01252 - MERCEDES,VIANO 2.0,40 - TURISMO,447,218,97
9,2022,1,01709 - SEAT,TOLEDO,40 - TURISMO,2465,114,281
10,2022,1,01709 - SEAT,IBIZA,40 - TURISMO,538,109,59
12,2022,1,02339 - JEEP,RENEGADE,40 - TURISMO,69,134,9
13,2022,1,02339 - JEEP,RENEGADE,40 - TURISMO,1876,134,251
19,2022,1,01709 - SEAT,LEON 1.9,40 - TURISMO,5,135,1
23,2022,1,01709 - SEAT,ALHAMBRA,40 - TURISMO,1515,150,227
29,2022,1,01551 - RENAULT,KANGOO EXPRESS Z.E.,20 - FURGONETA,428,0,0
31,2022,1,01382 - NISSAN,NISSAN LEAF 40KWH,40 - TURISMO,956,0,0
41,2022,1,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,309,89,28
42,2022,1,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,475,89,42
47,2022,1,01291 - MITSUBISHI,GALLOPER SUPER EXCEED,0G - VEHICULO MIXTO ADAPTABLE,395,173,68
51,2022,1,00678 - FIAT,SEICENTO,40 - TURISMO,66,143,9
53,2022,1,01551 - RENAULT,R. MASTER,20 - FURGONETA,274,230,63
61,2022,2,01382 - NISSAN,KUBISTAR,03 - CAMION FURGON,408,147,60
62,2022,2,05466 - UNVI,SPRINTER,30 - AUTOBUS,948,436,413
65,2022,2,01709 - SEAT,IBIZA,40 - TURISMO,129,109,14
66,2022,2,02339 - JEEP,RENEGADE,40 - TURISMO,993,134,133
70,2022,2,01709 - SEAT,ALHAMBR.1.9TDI 6V,40 - TURISMO,76,170,13
72,2022,2,01709 - SEAT,TOLEDO,40 - TURISMO,306,106,32
74,2022,2,01709 - SEAT,LEON 1.9,40 - TURISMO,68,135,9
77,2022,2,01291 - MITSUBISHI,L 200,02 - CAMION CAJA,673,173,116
78,2022,2,01709 - SEAT,ALHAMBRA,40 - TURISMO,2470,150,370
95,2022,2,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,1320,89,117
97,2022,2,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,360,89,32
100,2022,2,00678 - FIAT,SEICENTO,21 - FURGONETA MIXTA,189,143,27
112,2022,3,13461 - FORD-CNG-TECHNIK,MONDEO HÍBRIDO,40 - TURISMO,3569,101,360
114,2022,3,01252 - MERCEDES,VIANO 2.0,40 - TURISMO,100,218,22
115,2022,3,01382 - NISSAN,KUBISTAR,03 - CAMION FURGON,307,147,45
116,2022,3,05466 - UNVI,SPRINTER,30 - AUTOBUS,579,436,252
123,2022,3,00678 - FIAT,FIAT DUCATO,20 - FURGONETA,446,166,74
126,2022,3,01709 - SEAT,TOLEDO,40 - TURISMO,1113,106,118
128,2022,3,01709 - SEAT,LEON 1.9,40 - TURISMO,748,135,101
131,2022,3,01291 - MITSUBISHI,L 200,02 - CAMION CAJA,128,173,22
140,2022,3,01382 - NISSAN,NISSAN LEAF 40KWH,40 - TURISMO,321,0,0
142,2022,3,00678 - FIAT,DOBLO,20 - FURGONETA,1071,133,142
143,2022,3,01709 - SEAT,IBIZA,40 - TURISMO,1108,109,121
144,2022,3,01885 - TOYOTA,TOYOTA YARIS HYBRID,40 - TURISMO,1004,84,84
145,2022,3,01709 - SEAT,TOLEDO,40 - TURISMO,2845,106,302
146,2022,3,01885 - TOYOTA,TOYOTA YARIS HYBRID,40 - TURISMO,510,84,43
147,2022,3,01709 - SEAT,IBIZA,40 - TURISMO,474,109,52
148,2022,3,05466 - UNVI,TGEVEGA,30 - AUTOBUS,3241,120,389
152,2022,3,01382 - NISSAN,NISSAN E-NV200,20 - FURGONETA,690,0,0
155,2022,3,01291 - MITSUBISHI,L 200,02 - CAMION CAJA,765,173,132
159,2022,3,01382 - NISSAN,KUBISTAR,20 - FURGONETA,367,147,54
164,2022,3,01253 - MERCEDES-BENZ,VITO 108 D,0G - VEHICULO MIXTO ADAPTABLE,50,195,10
172,2022,4,01551 - RENAULT,KANGOO,0G - VEHICULO MIXTO ADAPTABLE,1208,140,169
173,2022,4,01709 - SEAT,TOLEDO,40 - TURISMO,1006,114,115
176,2022,4,02339 - JEEP,RENEGADE,40 - TURISMO,1254,134,168
177,2022,4,02339 - JEEP,RENEGADE,40 - TURISMO,2004,134,269
178,2022,4,00678 - FIAT,FIAT DUCATO,20 - FURGONETA,428,166,71
181,2022,4,01709 - SEAT,TOLEDO,40 - TURISMO,1520,106,161
187,2022,4,01709 - SEAT,ALHAMBRA,40 - TURISMO,3585,150,538
188,2022,4,01709 - SEAT,LEON,40 - TURISMO,1249,96,120
192,2022,4,00388 - CITROEN,C2,03 - CAMION FURGON,1063,113,120
193,2022,4,01551 - RENAULT,KANGOO EXPRESS Z.E.,20 - FURGONETA,426,0,0
194,2022,4,00388 - CITROEN,C2,03 - CAMION FURGON,27,113,3
195,2022,4,01382 - NISSAN,NISSAN LEAF 40KWH,40 - TURISMO,452,0,0
200,2022,4,01709 - SEAT,TOLEDO,40 - TURISMO,1924,106,204
202,2022,4,01709 - SEAT,IBIZA,40 - TURISMO,778,109,85
206,2022,4,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,284,89,25
210,2022,4,01291 - MITSUBISHI,L 200,02 - CAMION CAJA,902,173,156
218,2022,4,03670 - IVECO,CC80E18M P,00 - CAMION,1771,220,390
219,2022,4,01253 - MERCEDES-BENZ,VITO 108 D,0G - VEHICULO MIXTO ADAPTABLE,42,195,8
221,2022,5,01476 - PEUGEOT,BOXER,30 - AUTOBUS,335,235,79
222,2022,5,13461 - FORD-CNG-TECHNIK,MONDEO HÍBRIDO,40 - TURISMO,4272,101,431
225,2022,5,01382 - NISSAN,KUBISTAR,03 - CAMION FURGON,348,147,51
226,2022,5,05466 - UNVI,SPRINTER,30 - AUTOBUS,277,436,121
236,2022,5,01709 - SEAT,TOLEDO,40 - TURISMO,2174,106,230
240,2022,5,01709 - SEAT,LEON 1.9,40 - TURISMO,360,135,49
243,2022,5,01709 - SEAT,LEON,40 - TURISMO,1217,96,117
246,2022,5,00678 - FIAT,IDEA,40 - TURISMO,2564,130,333
248,2022,5,01551 - RENAULT,KANGOO EXPRESS Z.E.,20 - FURGONETA,764,0,0
253,2022,5,01709 - SEAT,IBIZA,40 - TURISMO,288,109,31
255,2022,5,01709 - SEAT,TOLEDO,40 - TURISMO,1750,106,186
259,2022,5,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,1406,89,125
262,2022,5,01382 - NISSAN,NISSAN E-NV200,20 - FURGONETA,525,0,0
265,2022,5,01291 - MITSUBISHI,L 200,02 - CAMION CAJA,1114,173,193
268,2022,5,01709 - SEAT,LEON ECOMOTIVE,40 - TURISMO,165,99,16
270,2022,5,00678 - FIAT,SEICENTO,40 - TURISMO,360,143,51
274,2022,5,01253 - MERCEDES-BENZ,VITO 108 D,0G - VEHICULO MIXTO ADAPTABLE,25,195,5
276,2022,6,01476 - PEUGEOT,BOXER,30 - AUTOBUS,729,235,171
277,2022,6,13461 - FORD-CNG-TECHNIK,MONDEO HÍBRIDO,40 - TURISMO,2713,101,274
278,2022,6,13461 - FORD-CNG-TECHNIK,MONDEO HÍBRIDO,40 - TURISMO,5498,101,555
279,2022,6,01252 - MERCEDES,VIANO 2.0,40 - TURISMO,340,218,74
281,2022,6,05466 - UNVI,SPRINTER,30 - AUTOBUS,17,436,7
286,2022,6,02339 - JEEP,RENEGADE,40 - TURISMO,1629,134,218
291,2022,6,01709 - SEAT,TOLEDO,40 - TURISMO,2348,106,249
298,2022,6,01709 - SEAT,LEON,40 - TURISMO,1201,96,115
300,2022,6,01709 - SEAT,LEON,40 - TURISMO,1632,96,157
301,2022,6,00678 - FIAT,IDEA,40 - TURISMO,0,130,0
302,2022,6,00388 - CITROEN,C2,03 - CAMION FURGON,273,113,31
304,2022,6,00388 - CITROEN,C2,03 - CAMION FURGON,682,113,77
305,2022,6,01382 - NISSAN,NISSAN LEAF 40KWH,40 - TURISMO,259,0,0
311,2022,6,01885 - TOYOTA,TOYOTA YARIS HYBRID,40 - TURISMO,1084,84,91
312,2022,6,01709 - SEAT,IBIZA,40 - TURISMO,531,109,58
313,2022,6,05466 - UNVI,TGEVEGA,30 - AUTOBUS,2415,214,517
314,2022,6,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,627,89,56
317,2022,6,01382 - NISSAN,NISSAN E-NV200,20 - FURGONETA,518,0,0
320,2022,6,01291 - MITSUBISHI,L 200,02 - CAMION CAJA,1255,173,217
324,2022,6,01382 - NISSAN,KUBISTAR,20 - FURGONETA,502,147,74
329,2022,6,01253 - MERCEDES-BENZ,VITO 108 D,0G - VEHICULO MIXTO ADAPTABLE,29,195,6
330,2022,7,01181 - MAN,TGL,03 - CAMION FURGON,0,354,0
331,2022,7,00678 - FIAT,IDEA,40 - TURISMO,146,124,18
334,2022,7,13461 - FORD-CNG-TECHNIK,MONDEO HÍBRIDO,40 - TURISMO,4373,101,442
335,2022,7,01252 - MERCEDES,VIANO 2.0,40 - TURISMO,25,218,5
340,2022,7,01709 - SEAT,IBIZA,40 - TURISMO,145,109,16
345,2022,7,01709 - SEAT,ALHAMBR.1.9TDI 6V,40 - TURISMO,685,170,116
347,2022,7,01709 - SEAT,TOLEDO,40 - TURISMO,1275,106,135
348,2022,7,01709 - SEAT,ALTEA,40 - TURISMO,107,119,13
349,2022,7,01709 - SEAT,LEON 1.9,40 - TURISMO,1842,135,249
350,2022,7,01476 - PEUGEOT,BOXER 2.0,20 - FURGONETA,2405,180,433
356,2022,7,02009 - VOLKSWAGEN,PASSAT CC,40 - TURISMO,4013,137,550
361,2022,7,00388 - CITROEN,C2,03 - CAMION FURGON,748,113,85
363,2022,7,01709 - SEAT,LEON,40 - TURISMO,1570,161,253
364,2022,7,00678 - FIAT,DOBLO,20 - FURGONETA,1598,133,213
365,2022,7,01709 - SEAT,IBIZA,40 - TURISMO,108,109,12
367,2022,7,01709 - SEAT,TOLEDO,40 - TURISMO,1272,106,135
369,2022,7,01709 - SEAT,IBIZA,40 - TURISMO,77,109,8
371,2022,7,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,1193,89,106
374,2022,7,01382 - NISSAN,NISSAN E-NV200,20 - FURGONETA,404,0,0
377,2022,7,01291 - MITSUBISHI,L 200,02 - CAMION CAJA,798,173,138
379,2022,7,01382 - NISSAN,KUBISTAR,03 - CAMION FURGON,1079,147,159
382,2022,7,00678 - FIAT,SEICENTO,40 - TURISMO,104,143,15
385,2022,7,03670 - IVECO,CC80E18M P,00 - CAMION,29,220,6
386,2022,7,01253 - MERCEDES-BENZ,VITO 108 D,0G - VEHICULO MIXTO ADAPTABLE,94,195,18
387,2022,8,01181 - MAN,TGL,03 - CAMION FURGON,496,354,176
389,2022,8,01476 - PEUGEOT,BOXER,30 - AUTOBUS,0,235,0
390,2022,8,13461 - FORD-CNG-TECHNIK,MONDEO HÍBRIDO,40 - TURISMO,4517,101,456
392,2022,8,01252 - MERCEDES,VIANO 2.0,40 - TURISMO,0,218,0
393,2022,8,01382 - NISSAN,KUBISTAR,03 - CAMION FURGON,191,147,28
395,2022,8,01551 - RENAULT,KANGOO,0G - VEHICULO MIXTO ADAPTABLE,674,140,94
397,2022,8,01709 - SEAT,IBIZA,40 - TURISMO,57,109,6
400,2022,8,02339 - JEEP,RENEGADE,40 - TURISMO,43,134,6
407,2022,8,01476 - PEUGEOT,BOXER 2.0,20 - FURGONETA,2617,180,471
411,2022,8,01709 - SEAT,LEON,40 - TURISMO,329,96,32
413,2022,8,02009 - VOLKSWAGEN,PASSAT CC,40 - TURISMO,993,137,136
416,2022,8,00388 - CITROEN,C2,03 - CAMION FURGON,247,113,28
418,2022,8,00388 - CITROEN,C2,03 - CAMION FURGON,30,113,3
420,2022,8,01709 - SEAT,LEON,40 - TURISMO,1103,161,178
422,2022,8,01709 - SEAT,IBIZA,40 - TURISMO,44,109,5
423,2022,8,01885 - TOYOTA,TOYOTA YARIS HYBRID,40 - TURISMO,378,84,32
424,2022,8,01709 - SEAT,TOLEDO,40 - TURISMO,866,106,92
428,2022,8,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,889,89,79
429,2022,8,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,561,89,50
434,2022,8,01291 - MITSUBISHI,L 200,02 - CAMION CAJA,1960,173,339
435,2022,8,01291 - MITSUBISHI,GALLOPER SUPER EXCEED,0G - VEHICULO MIXTO ADAPTABLE,1431,173,248
436,2022,8,01382 - NISSAN,KUBISTAR,03 - CAMION FURGON,153,147,22
438,2022,8,01382 - NISSAN,KUBISTAR,20 - FURGONETA,257,147,38
448,2022,9,13461 - FORD-CNG-TECHNIK,MONDEO HÍBRIDO,40 - TURISMO,3464,101,350
451,2022,9,05466 - UNVI,SPRINTER,30 - AUTOBUS,2080,436,907
453,2022,9,01709 - SEAT,TOLEDO,40 - TURISMO,1923,114,219
454,2022,9,01709 - SEAT,IBIZA,40 - TURISMO,164,109,18
457,2022,9,02339 - JEEP,RENEGADE,40 - TURISMO,3280,134,440
461,2022,9,01709 - SEAT,TOLEDO,40 - TURISMO,1462,106,155
463,2022,9,01709 - SEAT,LEON 1.9,40 - TURISMO,1360,135,184
465,2022,9,01709 - SEAT,LEON 1.9,40 - TURISMO,6,135,1
466,2022,9,01291 - MITSUBISHI,L 200,02 - CAMION CAJA,230,173,40
467,2022,9,01709 - SEAT,ALHAMBRA,40 - TURISMO,3480,150,522
469,2022,9,01885 - TOYOTA,LAND CRUISER (150 SERIE),25 - TODO TERRENO,2428,246,597
472,2022,9,01709 - SEAT,LEON,40 - TURISMO,882,96,85
476,2022,9,01382 - NISSAN,NISSAN LEAF 40KWH,40 - TURISMO,401,0,0
477,2022,9,01709 - SEAT,LEON,40 - TURISMO,2480,161,399
478,2022,9,00678 - FIAT,DOBLO,20 - FURGONETA,2820,133,375
481,2022,9,01709 - SEAT,TOLEDO,40 - TURISMO,947,106,100
485,2022,9,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,654,89,58
487,2022,9,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,258,89,23
488,2022,9,01382 - NISSAN,NISSAN E-NV200,20 - FURGONETA,494,0,0
490,2022,9,00678 - FIAT,SEICENTO,21 - FURGONETA MIXTA,80,143,11
493,2022,9,01382 - NISSAN,KUBISTAR,03 - CAMION FURGON,1213,147,178
494,2022,9,01709 - SEAT,LEON ECOMOTIVE,40 - TURISMO,299,99,30
499,2022,9,03670 - IVECO,CC80E18M P,00 - CAMION,188,220,41
507,2022,10,01382 - NISSAN,KUBISTAR,03 - CAMION FURGON,484,147,71
510,2022,10,01709 - SEAT,TOLEDO,40 - TURISMO,1345,114,153
511,2022,10,01709 - SEAT,IBIZA,40 - TURISMO,148,109,16
513,2022,10,02339 - JEEP,RENEGADE,40 - TURISMO,1003,134,134
517,2022,10,01709 - SEAT,TOLEDO,40 - TURISMO,1052,106,112
518,2022,10,01709 - SEAT,TOLEDO,40 - TURISMO,526,106,56
521,2022,10,01476 - PEUGEOT,BOXER 2.0,20 - FURGONETA,775,180,140
525,2022,10,01709 - SEAT,LEON,40 - TURISMO,830,96,80
530,2022,10,00388 - CITROEN,C2,03 - CAMION FURGON,1571,113,178
537,2022,10,01885 - TOYOTA,TOYOTA YARIS HYBRID,40 - TURISMO,474,84,40
538,2022,10,01709 - SEAT,TOLEDO,40 - TURISMO,1955,106,207
539,2022,10,01885 - TOYOTA,TOYOTA YARIS HYBRID,40 - TURISMO,501,84,42
543,2022,10,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,45,89,4
547,2022,10,00678 - FIAT,SEICENTO,21 - FURGONETA MIXTA,68,143,10
549,2022,10,01291 - MITSUBISHI,GALLOPER SUPER EXCEED,0G - VEHICULO MIXTO ADAPTABLE,1643,173,284
551,2022,10,01709 - SEAT,LEON ECOMOTIVE,40 - TURISMO,143,99,14
552,2022,10,01382 - NISSAN,KUBISTAR,20 - FURGONETA,531,147,78
555,2022,10,01551 - RENAULT,R. MASTER,20 - FURGONETA,0,230,0
559,2022,11,00678 - FIAT,IDEA,40 - TURISMO,98,124,12
572,2022,11,00678 - FIAT,FIAT DUCATO,20 - FURGONETA,650,166,108
576,2022,11,01709 - SEAT,ALTEA,40 - TURISMO,644,119,77
579,2022,11,01709 - SEAT,LEON 1.9,40 - TURISMO,0,135,0
588,2022,11,00388 - CITROEN,C2,03 - CAMION FURGON,668,113,75
590,2022,11,00388 - CITROEN,C2,03 - CAMION FURGON,143,113,16
591,2022,11,01382 - NISSAN,NISSAN LEAF 40KWH,40 - TURISMO,366,0,0
592,2022,11,01709 - SEAT,LEON,40 - TURISMO,1233,161,199
593,2022,11,00678 - FIAT,DOBLO,20 - FURGONETA,1515,133,201
596,2022,11,01709 - SEAT,TOLEDO,40 - TURISMO,420,106,45
602,2022,11,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,217,89,19
603,2022,11,01382 - NISSAN,NISSAN E-NV200,20 - FURGONETA,488,0,0
604,2022,11,01382 - NISSAN,NISSAN E-NV200,20 - FURGONETA,521,0,0
610,2022,11,01382 - NISSAN,KUBISTAR,20 - FURGONETA,102,147,15
611,2022,11,00678 - FIAT,SEICENTO,40 - TURISMO,174,143,25
614,2022,11,01253 - MERCEDES-BENZ,VITO 108 D,0G - VEHICULO MIXTO ADAPTABLE,4,195,1
624,2022,12,01709 - SEAT,TOLEDO,40 - TURISMO,634,114,72
626,2022,12,02339 - JEEP,RENEGADE,40 - TURISMO,1404,134,188
627,2022,12,02339 - JEEP,RENEGADE,40 - TURISMO,1363,134,183
628,2022,12,02339 - JEEP,RENEGADE,40 - TURISMO,2085,134,279
630,2022,12,01709 - SEAT,ALHAMBR.1.9TDI 6V,40 - TURISMO,112,170,19
635,2022,12,01476 - PEUGEOT,BOXER 2.0,20 - FURGONETA,130,180,23
636,2022,12,01709 - SEAT,LEON 1.9,40 - TURISMO,73,135,10
637,2022,12,01291 - MITSUBISHI,L 200,02 - CAMION CAJA,233,173,40
641,2022,12,01885 - TOYOTA,LAND CRUISER (150 SERIE),25 - TODO TERRENO,695,246,171
643,2022,12,01885 - TOYOTA,LAND CRUISER (150 SERIE),25 - TODO TERRENO,751,246,185
645,2022,12,00388 - CITROEN,C2,03 - CAMION FURGON,5,113,1
651,2022,12,01709 - SEAT,IBIZA,40 - TURISMO,69,109,8
653,2022,12,01709 - SEAT,TOLEDO,40 - TURISMO,4011,106,425
656,2022,12,05466 - UNVI,TGEVEGA,30 - AUTOBUS,2618,214,560
658,2022,12,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,102,89,9
660,2022,12,01382 - NISSAN,NISSAN E-NV200,20 - FURGONETA,514,0,0
664,2022,12,01291 - MITSUBISHI,GALLOPER SUPER EXCEED,0G - VEHICULO MIXTO ADAPTABLE,209,173,36
665,2022,12,01382 - NISSAN,KUBISTAR,03 - CAMION FURGON,526,147,77
667,2022,12,01382 - NISSAN,KUBISTAR,20 - FURGONETA,600,147,88
669,2022,12,01709 - SEAT,ALTEA,40 - TURISMO,543,142,77
672,2023,1,01181 - MAN,TGL,03 - CAMION FURGON,2216,354,784
674,2023,1,01476 - PEUGEOT,BOXER,30 - AUTOBUS,342,235,80
682,2023,1,01709 - SEAT,IBIZA,40 - TURISMO,218,109,24
685,2023,1,02339 - JEEP,RENEGADE,40 - TURISMO,3251,134,436
691,2023,1,01709 - SEAT,LEON 1.9,40 - TURISMO,1549,135,209
694,2023,1,01291 - MITSUBISHI,L 200,02 - CAMION CAJA,349,173,60
695,2023,1,01709 - SEAT,ALHAMBRA,40 - TURISMO,2266,150,340
696,2023,1,03670 - IVECO,70C18,03 - CAMION FURGON,41,214,9
709,2023,1,01885 - TOYOTA,TOYOTA YARIS HYBRID,40 - TURISMO,202,84,17
710,2023,1,01709 - SEAT,TOLEDO,40 - TURISMO,3372,106,357
712,2023,1,01709 - SEAT,IBIZA,40 - TURISMO,86,109,9
714,2023,1,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,1470,89,131
715,2023,1,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,145,89,13
717,2023,1,01382 - NISSAN,NISSAN E-NV200,20 - FURGONETA,246,0,0
718,2023,1,01382 - NISSAN,NISSAN E-NV200,20 - FURGONETA,420,0,0
719,2023,1,00678 - FIAT,SEICENTO,21 - FURGONETA MIXTA,42,143,6
722,2023,1,01382 - NISSAN,KUBISTAR,03 - CAMION FURGON,663,147,97
731,2023,2,13461 - FORD-CNG-TECHNIK,MONDEO HÍBRIDO,40 - TURISMO,5035,101,509
732,2023,2,13461 - FORD-CNG-TECHNIK,MONDEO HÍBRIDO,40 - TURISMO,5210,101,526
734,2023,2,05466 - UNVI,SPRINTER,30 - AUTOBUS,1012,436,441
743,2023,2,01709 - SEAT,TOLEDO,40 - TURISMO,131,106,14
746,2023,2,01709 - SEAT,LEON 1.9,40 - TURISMO,2270,135,306
752,2023,2,01709 - SEAT,LEON,40 - TURISMO,645,96,62
754,2023,2,02009 - VOLKSWAGEN,PASSAT CC,40 - TURISMO,3608,137,494
761,2023,2,01709 - SEAT,LEON,40 - TURISMO,1649,161,265
762,2023,2,00678 - FIAT,DOBLO,20 - FURGONETA,126,133,17
764,2023,2,01885 - TOYOTA,TOYOTA YARIS HYBRID,40 - TURISMO,299,84,25
765,2023,2,01709 - SEAT,TOLEDO,40 - TURISMO,8,106,1
767,2023,2,01709 - SEAT,IBIZA,40 - TURISMO,432,109,47
768,2023,2,05466 - UNVI,TGEVEGA,30 - AUTOBUS,3683,214,788
772,2023,2,01382 - NISSAN,NISSAN E-NV200,20 - FURGONETA,376,0,0
776,2023,2,01291 - MITSUBISHI,GALLOPER SUPER EXCEED,0G - VEHICULO MIXTO ADAPTABLE,1006,173,174
778,2023,2,01709 - SEAT,LEON ECOMOTIVE,40 - TURISMO,749,99,74
779,2023,2,01382 - NISSAN,KUBISTAR,20 - FURGONETA,412,147,61
780,2023,2,00678 - FIAT,SEICENTO,40 - TURISMO,193,143,28
781,2023,2,01709 - SEAT,ALTEA,40 - TURISMO,473,142,67
782,2023,2,03670 - IVECO,CC80E18M P,00 - CAMION,2113,220,465
783,2023,3,01181 - MAN,TGL,03 - CAMION FURGON,2337,354,827
784,2023,3,00678 - FIAT,IDEA,40 - TURISMO,79,124,10
785,2023,3,01476 - PEUGEOT,BOXER,30 - AUTOBUS,275,235,65
786,2023,3,13461 - FORD-CNG-TECHNIK,MONDEO HÍBRIDO,40 - TURISMO,4452,101,450
790,2023,3,01551 - RENAULT,KANGOO,0G - VEHICULO MIXTO ADAPTABLE,785,140,110
799,2023,3,01709 - SEAT,TOLEDO,40 - TURISMO,837,106,89
801,2023,3,01709 - SEAT,LEON 1.9,40 - TURISMO,2416,135,326
803,2023,3,01709 - SEAT,LEON 1.9,40 - TURISMO,870,135,117
806,2023,3,03670 - IVECO,70C18,03 - CAMION FURGON,46,214,10
809,2023,3,02009 - VOLKSWAGEN,PASSAT CC,40 - TURISMO,2710,137,371
810,2023,3,01885 - TOYOTA,LAND CRUISER (150 SERIE),25 - TODO TERRENO,4410,246,1085
814,2023,3,00388 - CITROEN,C2,03 - CAMION FURGON,71,113,8
820,2023,3,01709 - SEAT,TOLEDO,40 - TURISMO,1127,106,119
824,2023,3,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,898,89,80
825,2023,3,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,49,89,4
836,2023,3,01709 - SEAT,ALTEA,40 - TURISMO,853,142,121
840,2023,4,01476 - PEUGEOT,BOXER,30 - AUTOBUS,90,235,21
841,2023,4,13461 - FORD-CNG-TECHNIK,MONDEO HÍBRIDO,40 - TURISMO,3837,101,388
842,2023,4,13461 - FORD-CNG-TECHNIK,MONDEO HÍBRIDO,40 - TURISMO,3022,101,305
845,2023,4,01551 - RENAULT,KANGOO,0G - VEHICULO MIXTO ADAPTABLE,732,140,102
846,2023,4,01709 - SEAT,TOLEDO,40 - TURISMO,1184,114,135
848,2023,4,02339 - JEEP,RENEGADE,40 - TURISMO,517,134,69
849,2023,4,02339 - JEEP,RENEGADE,40 - TURISMO,992,134,133
853,2023,4,01709 - SEAT,TOLEDO,40 - TURISMO,337,106,36
856,2023,4,01709 - SEAT,LEON 1.9,40 - TURISMO,1675,135,226
857,2023,4,01476 - PEUGEOT,BOXER 2.0,20 - FURGONETA,507,180,91
858,2023,4,01709 - SEAT,LEON 1.9,40 - TURISMO,763,135,103
865,2023,4,01885 - TOYOTA,LAND CRUISER (150 SERIE),25 - TODO TERRENO,141,246,35
867,2023,4,00388 - CITROEN,C2,03 - CAMION FURGON,1701,113,192
869,2023,4,00388 - CITROEN,C2,03 - CAMION FURGON,88,113,10
870,2023,4,01382 - NISSAN,NISSAN LEAF 40KWH,40 - TURISMO,281,0,0
873,2023,4,01709 - SEAT,IBIZA,40 - TURISMO,47,109,5
875,2023,4,01709 - SEAT,TOLEDO,40 - TURISMO,1141,106,121
879,2023,4,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,674,89,60
880,2023,4,01885 - TOYOTA,AURIS HSD ACTIV,40 - TURISMO,277,89,25
882,2023,4,01382 - NISSAN,NISSAN E-NV200,20 - FURGONETA,383,0,0
887,2023,4,01382 - NISSAN,KUBISTAR,03 - CAMION FURGON,1402,147,206
888,2023,4,01709 - SEAT,LEON ECOMOTIVE,40 - TURISMO,726,99,72
889,2023,4,01382 - NISSAN,KUBISTAR,20 - FURGONETA,253,147,37
890,2023,4,00678 - FIAT,SEICENTO,40 - TURISMO,227,143,32
892,2023,4,03670 - IVECO,CC80E18M P,00 - CAMION,1740,220,383
893,2023,5,01181 - MAN,TGL,03 - CAMION FURGON,3044,354,1078
895,2023,5,01476 - PEUGEOT,BOXER,30 - AUTOBUS,236,235,55
896,2023,5,13461 - FORD-CNG-TECHNIK,MONDEO HÍBRIDO,40 - TURISMO,3372,101,341
901,2023,5,01709 - SEAT,TOLEDO,40 - TURISMO,938,114,107
908,2023,5,01709 - SEAT,TOLEDO,40 - TURISMO,331,106,35
910,2023,5,01709 - SEAT,ALTEA,40 - TURISMO,620,119,74
912,2023,5,01476 - PEUGEOT,BOXER 2.0,20 - FURGONETA,169,180,30
914,2023,5,01291 - MITSUBISHI,L 200,02 - CAMION CAJA,839,173,145
